date	pct_from_2000	pct_yoy
2000-02	0.0	
2000-04	0.49559471365639085	
2000-06	1.9273127753303965	
2000-08	2.4779735682819384	
2000-10	3.4140969162995685	
2000-12	3.4140969162995685	
2001-02	5.451541850220268	5.451541850220276
2001-04	6.607929515418502	6.082191780821922
2001-06	7.984581497797357	5.942733657482435
2001-08	9.416299559471362	6.770553465878559
2001-10	9.25110132158591	5.6443024494142735
2001-12	9.140969162995592	5.5378061767838105
2002-02	9.856828193832602	4.177545691906004
2002-04	9.966960352422905	3.1508264462809965
2002-06	10.132158590308373	1.988781234064252
2002-08	10.242290748898677	0.7549068948162985
2002-10	10.903083700440536	1.5120967741935498
2002-12	10.022026431718071	0.8072653884964698
2003-02	9.691629955947134	-0.15037593984963404
2003-04	9.7466960352423	-0.20030045067600533
2003-06	10.848017621145384	0.649999999999995
2003-08	11.83920704845815	1.4485514485514495
2003-10	10.517621145374447	-0.34756703078451245
2003-12	9.03083700440529	-0.9009009009009028
2004-02	9.966960352422905	0.25100401606426015
2004-04	10.517621145374447	0.702458605117906
2004-06	10.022026431718071	-0.7451564828613977
2004-08	10.517621145374447	-1.1816838995568735
2004-10	11.288546255506608	0.6975585450921695
2004-12	10.737885462555067	1.5656565656565702
2005-02	12.334801762114541	2.153229844767157
2005-04	12.83039647577093	2.0926756352765308
2005-06	12.334801762114541	2.102102102102088
2005-08	12.720264317180613	1.9930244145490716
2005-10	14.427312775330407	2.8203859475507187
2005-12	14.09691629955947	3.0333167578319165
2006-02	16.85022026431718	4.019607843137241
2006-04	17.84140969162996	4.4411908247925735
2006-06	17.455947136563886	4.558823529411771
2006-08	18.887665198237894	5.471421592574499
2006-10	21.255506607929515	5.96727622714146
2006-12	19.768722466960355	4.971042471042475
2007-02	22.664647577092506	4.97596606974553
2007-04	23.9807268722467	5.209813084112147
2007-06	23.265418502202646	4.946085325832161
2007-08	24.948788546255514	5.098193608151935
2007-10	25.95099118942732	3.8723887375113675
2007-12	25.656387665198245	4.915862068965526
2008-02	28.093612334801765	4.425859336772042
2008-04	28.1046255506608	3.3262417332522
2008-06	30.284140969163005	5.693991512173335
2008-08	30.274779735682827	4.262539278206479
2008-10	31.426762114537443	4.347540954937545
2008-12	32.265969162995596	5.260044173327727
2009-02	32.953744493392065	3.7942033720520296
2009-04	33.29129955947137	4.048779649068512
2009-06	32.797356828193834	1.929026695294933
2009-08	32.60022026431718	1.785027411562301
2009-10	31.024779735682824	-0.3058603684569894
2009-12	30.558370044052865	-1.291034367909405
2010-02	29.824889867841414	-2.353340733254916
