date	pct_from_2000	pct_yoy
2000-02	0.0	
2000-04	3.7982973149967334	
2000-06	4.977079240340553	
2000-08	6.286836935167009	
2000-10	6.745252128356262	
2000-12	7.269155206286852	
2001-02	6.286836935167009	6.286836935167006
2001-04	5.631958087753781	1.766561514195586
2001-06	7.1381794368041955	2.058640049906413
2001-08	5.762933857236419	-0.49291435613062484
2001-10	7.1381794368041955	0.36809815950920033
2001-12	4.060248853962029	-2.991452991452992
2002-02	2.161100196463662	-3.8817005545286554
2002-04	6.024885396201714	0.37197768133911957
2002-06	6.286836935167009	-0.7946210268948595
2002-08	7.400130975769491	1.5479876160990669
2002-10	6.221349050425672	-0.8557457212713948
2002-12	6.090373280943034	1.9509125235997349
2003-02	8.709888670595948	6.41025641025641
2003-04	11.591355599214157	5.250154416306363
2003-06	7.727570399476106	1.3555144793591989
2003-08	12.508185985592682	4.756097560975614
2003-10	10.150622134905044	3.6991368680641123
2003-12	7.400130975769491	1.2345679012345734
2004-02	10.805500982318271	1.9277108433734869
2004-04	13.425016371971186	1.6431924882629012
2004-06	18.009168303863788	9.544072948328264
2004-08	14.276358873608391	1.571594877764837
2004-10	15.651604453176168	4.994054696789529
2004-12	14.40733464309103	6.524390243902434
2005-02	17.09233791748528	5.673758865248235
2005-04	24.426981008513433	9.69976905311778
2005-06	23.248199083169617	4.439511653718098
2005-08	23.96856581532418	8.481375358166199
2005-10	26.653569089718417	9.513023782559472
2005-12	19.64636542239686	4.579278763594741
2006-02	22.134905042567134	4.306487695749439
2006-04	28.29076620825149	3.1052631578947443
2006-06	32.48199083169616	7.492029755579188
2006-08	31.237721021611016	5.863708399366074
2006-10	24.68893254747873	-1.5511892450879028
2006-12	26.457105435494437	5.6923918992884515
2007-02	23.772102161100207	1.3404825737265424
2007-04	31.24623444662739	2.3037263910158368
2007-06	32.33660772757041	-0.10973801285220075
2007-08	28.860510805501	-1.8113772455089827
2007-10	29.273739358218748	3.676995798319327
2007-12	33.732154551408	5.752977731745212
2008-02	32.88277668631305	7.360846560846568
2008-04	37.535690897184026	4.792104304610967
2008-06	47.236411263916196	11.259018794722842
2008-08	44.662737393582205	12.263048228896679
2008-10	33.19122462344468	3.030379785310111
2008-12	20.566470203012447	-9.844815850427757
2009-02	23.608382449246896	-6.9793802239394465
2009-04	26.702030124426983	-7.876981387221038
2009-06	32.86313032089065	-9.762042432059781
2009-08	34.63523248199083	-6.931643277501132
2009-10	34.39292730844794	0.9022386335141075
2009-12	35.62213490504257	12.48743923304636
2010-02	36.23051735428947	10.211390728476832
2010-04	39.776686313032094	10.319216018689858
2010-06	39.2416502946955	4.8008201811890805
2010-08	41.52586771447284	5.118002996283844
2010-10	40.371316306483315	4.448440195304526
2010-12	42.51669941060904	5.083657258745977
2011-02	45.749181401440744	6.9871745567819055
2011-04	53.42108709888672	9.761571221754227
2011-06	54.687622789783894	11.092925473375281
2011-08	53.04715127701377	8.140761649160154
2011-10	52.15127701375247	8.391999888032032
2011-12	49.077930582842185	4.603833234538635
2012-02	49.764243614931246	2.7547751382779317
2012-04	56.93713163064834	2.2917609295098895
2012-06	58.28814669286182	2.3276095644516603
2012-08	55.30648330058939	1.4762326542663073
2012-10	56.041257367387054	2.556653108657758
2012-12	48.846758349705304	-0.1550680454397768
2013-02	51.30058939096268	1.0258428440246714
2013-04	52.3261296660118	-2.9381204541755856
2013-06	55.70268500327441	-1.6333893242203246
2013-08	52.46692861820564	-1.8283555341910063
2013-10	49.15651604453177	-4.41212884272375
2013-12	44.21480026195155	-3.1118971881613167
2014-02	46.226588081204994	-3.353589916722932
2014-04	52.70203012442698	0.24677345852570642
2014-06	56.31696136214801	0.39451879642324883
2014-08	52.0785854616896	-0.25470648621020997
2014-10	47.99476096922071	-0.7788832202035412
2014-12	38.72626064178129	-3.8058088422276315
2015-02	32.458415193189275	-9.415642578194971
2015-04	38.694171578258036	-9.173328301368922
2015-06	47.42763588736086	-5.686731239735887
2015-08	44.03405370006549	-5.289720270084053
2015-10	36.41257367387034	-7.826079260845709
2015-12	35.302554027504925	-2.4679585526471093
2016-02	32.11067452521284	-0.2625281809911839
2016-04	36.14931237721023	-1.8348710490778353
2016-06	39.791748526522596	-5.179413828946089
2016-08	38.54223968565817	-3.8128580521960553
2016-10	39.235101506221355	2.069111194323625
2016-12	37.26064178127048	1.4471920118872994
2017-02	40.62409954158482	6.44416134197181
2017-04	43.1532416502947	5.14430014430014
2017-06	43.59462999345123	2.7203905144709717
2017-08	41.32220039292732	2.006579880314252
2017-10	42.599214145383115	2.416138317686678
2017-12	43.12442698100852	4.272007710033998
2018-02	45.54420432220041	3.4987635808189754
2018-04	48.90373280943027	4.017017772593157
2018-06	54.45514079895221	7.563312643374132
2018-08	47.976424361493144	4.708548232382914
2018-10	50.481335952848724	5.5274651089098015
2018-12	46.57629338572365	2.4117940434955853
2019-02	43.047806155861174	-1.7152164718375218
2019-04	48.59266535690899	-0.2089050735345821
2019-06	50.185330713817955	-2.76443377866723
2019-08	46.76424361493125	-0.8191715347849127
2019-10	47.06548788474132	-2.269947994864774
2019-12	45.35232481990833	-0.835038557425094
2020-02	46.29993451211527	2.2734555975718163
2020-04	39.85199738048462	-5.882301091665532
2020-06	37.10281597904388	-8.710913824002652
2020-08	38.61427635887361	-5.553101392625914
2020-10	41.8952193844139	-3.515623260556877
2020-12	38.55795677799608	-4.674413051411785
2021-02	44.29927963326786	-1.3675022381378743
2021-04	55.091028159790454	10.896541389999715
2021-06	66.85461689587427	21.70035728615374
2021-08	61.84151931892602	16.756746541688727
2021-10	66.25802226588083	17.169572722154026
2021-12	68.4505566470203	21.574076699845925
2022-02	71.98690242305177	19.187637568358728
2022-04	84.80877537655533	19.161487011451527
2022-06	104.08185985592667	22.311185421548174
2022-08	93.1185330713818	19.325704481815386
2022-10	98.71054354944336	19.519371661756125
2022-12	87.0484610347086	11.04057164183747
2023-02	88.14800261951542	9.396704033142434
2023-04	91.91028159790442	3.84262392674779
2023-06	96.71054354944337	-3.611940969024452
2023-08	98.45841519318927	2.7650800971203093
2023-10	95.80222658808123	-1.463594688743064
2023-12	93.82056319580879	3.6205067519072376
2024-02	95.63130320890636	3.9773478778428073
2024-04	102.38899803536347	5.46021627929989
2024-06	100.6437459070072	1.9994873109459022
2024-08	93.84479371316307	-2.3247295790078115
2024-10	97.16175507531106	0.6943376032643167
2024-12	96.2416502946955	1.249138408725381
2025-02	99.48592010478063	1.97034770644966
2025-04	99.63523248199085	-1.360630063938284
2025-06	105.098231827112	2.220097068048821
2025-08	103.81139489194501	5.141536683997705
2025-12	98.93451211525871	0.8991383949034537
2026-02	102.7282252783235	3.3054017706675154
2026-04	116.63588736083825	8.597081561971676
