date	pct_from_2000	pct_yoy
2000-02	0.0	3.221884498480243
2000-04	0.8833922261484097	3.0685920577617543
2000-06	1.5312131919905736	3.73044524669075
2000-08	1.7667844522968195	3.4111310592459754
2000-10	2.473498233215541	3.4482758620689724
2000-12	2.473498233215541	3.3868092691621943
2001-02	3.533568904593639	3.5335689045936425
2001-04	4.181389870435803	3.2691185055458316
2001-06	4.829210836277967	3.248259860788849
2001-08	4.534746760895163	2.719907407407396
2001-10	4.652532391048279	2.126436781609198
2001-12	4.063604240282672	1.551724137931032
2002-02	4.7114252061248525	1.1376564277588264
2002-04	5.889281507656065	1.6393442622950838
2002-06	5.948174322732623	1.0674157303370846
2002-08	6.419316843345098	1.8028169014084439
2002-10	6.772673733804475	2.025886325267323
2002-12	6.53710247349823	2.376910016977929
2003-02	7.832744405182557	2.9808773903261976
2003-04	8.24499411071849	2.2246941045606317
2003-06	8.186101295641917	2.1122846025569686
2003-08	8.716136631330967	2.158273381294973
2003-10	8.951707891637213	2.0408163265306145
2003-12	8.539458186101296	1.8794914317302513
2004-02	9.658421672555933	1.6930638995084513
2004-04	10.718492343934033	2.285092491838947
2004-06	11.719670200235557	3.2661948829613596
2004-08	11.601884570082442	2.654387865655483
2004-10	12.426383981154295	3.189189189189201
2004-12	12.073027090694936	3.255561584373301
2005-02	12.956419316843345	3.0075187969925032
2005-04	14.605418138987034	3.5106382978723483
2005-06	14.546525323910476	2.530311017395892
2005-08	15.66548881036513	3.641160949868083
2005-10	17.31448763250882	4.347826086956519
2005-12	15.901060070671377	3.4156594850236477
2006-02	17.020023557126017	3.59749739311781
2006-04	18.66902237926972	3.5457348406988665
2006-06	19.49352179034157	4.318766066838053
2006-08	20.082449941107182	3.8187372708757605
2006-10	18.84570082449941	1.3052208835341528
2006-12	18.84570082449941	2.5406504065040636
2007-02	19.846289752650165	2.415198792148976
2007-04	21.723203769140163	2.5736972704714756
2007-06	22.70435806831566	2.687037949728932
2007-08	22.44817432273262	1.9700833742030355
2007-10	23.048292108362777	3.5361744301288356
2007-12	23.696113074204938	4.081268582755193
2008-02	24.671967020023555	4.026555413048727
2008-04	26.5153121319199	3.9368897748275122
2008-06	28.8663133097762	5.0217900476117405
2008-08	29.025912838633683	5.371855115262347
2008-10	27.545936395759714	3.655186277137501
2008-12	23.809187279151942	0.09141290064560437
2009-02	24.966431095406357	0.2361910880378737
2009-04	25.583038869257948	-0.7368857152167174
2009-06	27.02767962308598	-1.4267760436898702
2009-08	27.110718492343928	-1.4843486119606064
2009-10	27.312720848056525	-0.1828482774861251
2009-12	27.17844522968198	2.721331126205828
2010-02	27.64487632508834	2.143331778145363
2010-04	28.391637220259113	2.2364471956480836
2010-06	28.365724381625434	1.053348972845658
2010-08	28.570082449941104	1.1481045618392027
2010-10	28.805064782096583	1.1721876055269531
2010-12	29.080683156654878	1.4957235273143077
2011-02	30.33510011778562	2.1075846286581656
2011-04	32.45347467608951	3.1636308592764673
2011-06	32.93404004711425	3.558828252242341
2011-08	33.41872791519433	3.7712081791197782
2011-10	33.345700824499396	3.5251999213574026
2011-12	32.904593639575964	2.9624188448710953
2012-02	34.07714958775029	2.871098780438208
2012-04	35.50353356890459	2.3027398112989372
2012-06	35.14605418138987	1.6639937622385137
2012-08	35.67667844522966	1.692378997550148
2012-10	36.22909305064781	2.1623435988711304
2012-12	35.21849234393403	1.741022368747558
2013-02	36.72909305064781	1.9779235097490577
2013-04	36.94405182567726	1.063085381489448
2013-06	37.517078916372185	1.7544165453768912
2013-08	37.73674911660777	1.518367559543199
2013-10	37.54181389870435	0.9636127046434018
2013-12	37.24911660777385	1.501735619618394
2014-02	38.26914016489988	1.1263492501055294
2014-04	39.618374558303884	1.9528578985167577
2014-06	40.36690223792696	2.0723413731670526
2014-08	40.07773851590105	1.6996113341628316
2014-10	39.83097762073026	1.664340215632043
2014-12	38.28739693757362	0.7564932696557447
2015-02	38.234393404004706	-0.025129801815304553
2015-04	39.33981154299174	-0.1995174461766891
2015-06	40.540636042402824	0.12377120368545214
2015-08	40.3510011778563	0.1950792930057288
2015-10	40.06949352179033	0.17057443573555986
2015-12	39.2962308598351	0.7295197860415881
2016-02	39.641342756183725	1.0177997801654737
2016-04	40.90753828032979	1.125110418894426
2016-06	41.94228504122496	0.9973264945230875
2016-08	41.842756183745564	1.0628745027610353
2016-10	42.361012956419316	1.6359875209176034
2016-12	42.18610129564191	2.074622132966919
2017-02	43.46466431095406	2.7379581714893186
2017-04	44.00706713780918	2.199689878417299
2017-06	44.26089517078916	1.633487955256463
2017-08	44.59305064782096	1.9389742120581754
2017-10	45.26678445229682	2.0411287019761692
2017-12	45.18492343934039	2.1090824745684245
2018-02	46.63780918727915	2.2117954212386604
2018-04	47.55359246171966	2.462743943334811
2018-06	48.40341578327443	2.87154783531669
2018-08	48.49587750294462	2.6991801041874375
2018-10	48.931095406360406	2.5224699286070296
2018-12	47.95818610129564	1.9101588486313714
2019-02	48.866902237926965	1.520135265933309
2019-04	50.499411071849224	1.9964397755302565
2019-06	50.849823321554744	1.6484846560762545
2019-08	51.09422850412248	1.7497798894291483
2019-10	51.558303886925785	1.7640429444213845
2019-12	51.33922261484097	2.2851297401217163
2020-02	52.34275618374558	2.3348735639459495
2020-04	50.994699646643106	0.3290966863368272
2020-06	51.823910482921086	0.6457330475554857
2020-08	53.07302709069492	1.3096453823307153
2020-10	53.349823321554744	1.1820661677274913
2020-12	53.4004711425206	1.3620054947193205
2021-02	54.89634864546525	1.6762152173745104
2021-04	57.27561837455828	4.15969483870211
2021-06	60.00942285041225	5.391451413321335
2021-08	61.1113074204947	5.251271554874992
2021-10	62.89104829210835	6.221868903328898
2021-12	64.19434628975264	7.036402865545144
2022-02	67.08833922261483	7.871063897739283
2022-04	70.26442873969373	8.258629340882372
2022-06	74.50588928150763	9.059757964784154
2022-08	74.42343934040045	8.262692503116241
2022-10	75.50765606595994	7.7454273308049215
2022-12	74.79210836277974	6.4544013314108195
